"","JULDAY","TIME","D0cm","D1.5cm","D3.5cm","D5cm","D10cm","D15cm","D30cm","D60cm","D100cm","D200cm"
"4884",204,660,29.3586387634277,20.6806983947754,20.3584079742432,20.1692886352539,19.7676887512207,19.6220569610596,20.1015396118164,21.1522331237793,22.0374717712402,24.1244487762451
"4885",204,720,31.9442100524902,21.5564117431641,21.1586093902588,20.9026775360107,20.2931385040283,19.9628791809082,20.1290245056152,21.135425567627,22.0364570617676,24.1244487762451
"4886",204,780,32.8987693786621,22.2874202728271,21.8634777069092,21.5790119171143,20.8357238769531,20.3609466552734,20.1987800598145,21.1220760345459,22.0352020263672,24.1244487762451
"4887",204,840,31.7274951934814,22.7189559936523,22.3405151367188,22.0747852325439,21.31374168396,20.7651348114014,20.3070030212402,21.1137294769287,22.0337867736816,24.1244487762451
"4888",204,900,28.4847087860107,22.7492523193359,22.4917316436768,22.2869873046875,21.6422119140625,21.1129875183105,20.4432163238525,21.1115055084229,22.0323219299316,24.1244487762451
"4889",204,960,23.7068996429443,22.4306735992432,22.1307029724121,22.2152900695801,21.7568302154541,21.345178604126,20.5909404754639,21.1158123016357,22.0309028625488,24.1244487762451
"4890",204,1020,18.6036491394043,21.663537979126,21.7372894287109,21.7574214935303,21.6458053588867,21.4216461181641,20.7303123474121,21.1262111663818,22.0296516418457,24.1244487762451
"4891",204,1080,16.3156509399414,20.9813804626465,21.1396923065186,21.2297630310059,21.364875793457,21.3416786193848,20.8424415588379,21.1414318084717,22.0286502838135,24.1244487762451
"4892",204,1140,15.4349880218506,20.4826488494873,20.6704483032227,20.7892303466797,21.055793762207,21.1694316864014,20.9163208007812,21.1595840454102,22.0279598236084,24.1244487762451
"4893",204,1200,14.8302726745605,20.0990829467773,20.2993602752686,20.4351787567139,20.7718124389648,20.9707336425781,20.952356338501,21.178731918335,22.0276145935059,24.1244487762451
"4894",204,1260,14.3624391555786,19.7751369476318,19.9874706268311,20.1310043334961,20.5149555206299,20.7737045288086,20.9567413330078,21.1972465515137,22.0276031494141,24.1244487762451
"4895",204,1320,14.0013179779053,19.4960536956787,19.7146701812744,19.8648319244385,20.2821578979492,20.5859184265137,20.9364013671875,21.2139282226562,22.0278949737549,24.1244487762451
"4896",204,1380,13.7241992950439,19.2632637023926,19.4519100189209,19.6367473602295,20.070520401001,20.4091129302979,20.8973560333252,21.2279739379883,22.0284385681152,24.1244487762451
"4897",205,0,13.5185050964355,19.0393199920654,19.2632389068604,19.4204559326172,19.878833770752,20.2434062957764,20.8444995880127,21.2388706207275,22.0291976928711,24.1244487762451
"4898",205,60,13.502067565918,18.8627872467041,19.0828685760498,19.2392673492432,19.7056159973145,20.0888118743896,20.7817497253418,21.2463512420654,22.0300884246826,24.1244487762451
"4899",205,120,13.5429821014404,18.7207012176514,18.9348163604736,19.0884571075439,19.5540161132812,19.947151184082,20.7123584747314,21.2503147125244,22.0310554504395,24.1244487762451
"4900",205,180,13.6300754547119,18.6066341400146,18.8088645935059,18.9630527496338,19.4220447540283,19.8193588256836,20.6391582489014,21.2508087158203,22.0320320129395,24.1244487762451
"4901",205,240,13.7771511077881,18.5142307281494,18.7131786346436,18.8576793670654,19.3082809448242,19.7050704956055,20.5644569396973,21.2479915618896,22.0329837799072,24.1244487762451
"4902",205,300,13.845085144043,18.4369812011719,18.6299057006836,18.770336151123,19.2106189727783,19.6038112640381,20.4900588989258,21.2420864105225,22.0338249206543,24.1244487762451
"4903",205,360,13.9883756637573,18.3719940185547,18.5606670379639,18.6936111450195,19.1243629455566,19.5133533477783,20.4172821044922,21.2333889007568,22.0345191955566,24.1244487762451
"4904",205,420,14.2482843399048,18.4123649597168,18.3379821777344,18.6909255981445,19.0490226745605,19.4330234527588,20.3469543457031,21.2221946716309,22.0350284576416,24.1244487762451
"4905",205,480,17.1609783172607,18.5341758728027,18.6202983856201,18.6989212036133,19.024866104126,19.3699169158936,20.2800102233887,21.2088165283203,22.0353107452393,24.1244487762451
"4906",205,540,21.4942588806152,19.0913333892822,19.0371799468994,19.0268058776855,19.1455631256104,19.3725032806396,20.2207374572754,21.1936473846436,22.0353393554688,24.1244487762451
"4907",205,600,26.032169342041,19.9080696105957,19.704568862915,19.593505859375,19.4436111450195,19.489070892334,20.1796627044678,21.1773777008057,22.0350952148438,24.1244487762451
